domain,label,asn,cop,subnet
81.171.28.43,0.5,60781.0,LeaseWeb Netherlands B.V.,81.171.28
146.75.92.119,0.5,54113.0,FASTLY,146.75.92
150.158.184.236,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,150.158.184
103.224.212.214,0.5,133618.0,Trellian Pty. Limited,103.224.212
8.131.118.77,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",8.131.118
39.102.86.29,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",39.102.86
210.34.129.248,0.5,4538.0,China Education and Research Network Center,210.34.129
204.44.92.204,0.5,64270.0,PACIFICRACK,204.44.92
211.148.19.72,0.5,17428.0,"21Vianet.Co.,Ltd",211.148.19
211.147.75.122,0.5,23853.0,"Shanghai Data Solution Co., Ltd.",211.147.75
120.133.217.47,0.5,4811.0,China Telecom Group,120.133.217
120.133.255.54,0.5,17428.0,"21Vianet.Co.,Ltd",120.133.255
120.240.82.147,0.5,56040.0,China Mobile communications corporation,120.240.82
43.230.165.65,0.5,136933.0,Gigabitbank Global,43.230.165
35.213.146.136,0.5,15169.0,GOOGLE,35.213.146
3.211.18.187,0.5,14618.0,AMAZON-AES,3.211.18
3.230.29.177,0.5,14618.0,AMAZON-AES,3.230.29
202.116.64.202,0.5,4538.0,China Education and Research Network Center,202.116.64
57.128.126.166,0.5,16276.0,OVH SAS,57.128.126
162.214.99.130,0.5,46606.0,UNIFIEDLAYER-AS-1,162.214.99
207.180.235.241,0.5,51167.0,Contabo GmbH,207.180.235
92.204.213.153,0.5,21499.0,Host Europe GmbH,92.204.213
146.75.92.200,0.5,54113.0,FASTLY,146.75.92
199.36.158.100,0.5,54113.0,FASTLY,199.36.158
13.35.238.11,0.5,16509.0,AMAZON-02,13.35.238
13.35.238.29,0.5,16509.0,AMAZON-02,13.35.238
13.35.238.171,0.5,16509.0,AMAZON-02,13.35.238
13.35.238.195,0.5,16509.0,AMAZON-02,13.35.238
135.181.16.82,0.5,24940.0,Hetzner Online GmbH,135.181.16
47.99.34.26,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.99.34
123.59.198.209,0.5,4808.0,China Unicom Beijing Province Network,123.59.198
43.130.9.40,0.5,132203.0,"Tencent Building, Kejizhongyi Avenue",43.130.9
39.106.249.230,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",39.106.249
121.51.166.101,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,121.51.166
202.114.64.221,0.5,4538.0,China Education and Research Network Center,202.114.64
58.215.180.63,0.5,138950.0,Jiangsu Wuxi International IDC network,58.215.180
36.110.128.147,0.5,23724.0,"IDC, China Telecommunications Corporation",36.110.128
113.108.82.148,0.5,4134.0,Chinanet,113.108.82
103.37.152.61,0.5,4808.0,China Unicom Beijing Province Network,103.37.152
101.236.69.23,0.5,4808.0,China Unicom Beijing Province Network,101.236.69
158.69.112.86,0.5,16276.0,OVH SAS,158.69.112
43.135.162.77,0.5,132203.0,"Tencent Building, Kejizhongyi Avenue",43.135.162
118.27.125.212,0.5,7506.0,"GMO Internet,Inc",118.27.125
59.82.121.200,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.82.121
43.129.196.223,0.5,132203.0,"Tencent Building, Kejizhongyi Avenue",43.129.196
59.110.185.96,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.185
120.78.115.54,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",120.78.115
123.56.39.36,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",123.56.39
121.89.3.31,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",121.89.3
121.89.3.29,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",121.89.3
121.89.3.30,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",121.89.3
123.56.39.38,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",123.56.39
123.56.39.37,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",123.56.39
47.95.85.18,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.95.85
47.95.85.38,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.95.85
47.113.75.121,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.113.75
202.197.71.132,0.5,4538.0,China Education and Research Network Center,202.197.71
43.245.41.9,0.5,55532.0,Squiz Pty Ltd,43.245.41
203.119.175.213,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",203.119.175
64.64.29.83,0.5,7203.0,LEASEWEB-USA-SFO,64.64.29
103.224.212.215,0.5,133618.0,Trellian Pty. Limited,103.224.212
210.32.32.181,0.5,4538.0,China Education and Research Network Center,210.32.32
210.32.32.182,0.5,4538.0,China Education and Research Network Center,210.32.32
218.75.176.101,0.5,4134.0,Chinanet,218.75.176
198.11.181.233,0.5,45102.0,"Alibaba US Technology Co., Ltd.",198.11.181
209.58.135.15,0.5,7203.0,LEASEWEB-USA-SFO,209.58.135
47.89.253.63,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.89.253
142.251.42.225,0.5,15169.0,GOOGLE,142.251.42
58.213.157.229,0.5,4134.0,Chinanet,58.213.157
36.110.213.50,0.5,23724.0,"IDC, China Telecommunications Corporation",36.110.213
180.163.251.39,0.5,4812.0,China Telecom Group,180.163.251
36.99.170.12,0.5,137687.0,"Luoyang, Henan Province, P.R.China.",36.99.170
202.105.101.125,0.5,4134.0,Chinanet,202.105.101
43.137.149.112,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.137.149
210.39.4.1,0.5,4538.0,China Education and Research Network Center,210.39.4
31.13.85.2,0.5,32934.0,FACEBOOK,31.13.85
23.225.30.59,0.5,40065.0,CNSERVERS,23.225.30
103.138.12.77,0.5,40065.0,CNSERVERS,103.138.12
137.59.106.56,0.5,131392.0,GMO-Z.com Runsystem Joint Stock Company,137.59.106
184.173.136.86,0.5,36351.0,SOFTLAYER,184.173.136
43.141.49.97,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.141.49
43.141.49.42,0.5,45090.0,Shenzhen Tencent Computer Systems Company Limited,43.141.49
47.88.111.29,0.5,45102.0,"Alibaba US Technology Co., Ltd.",47.88.111
47.101.88.45,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.101.88
209.94.90.1,0.5,40680.0,PROTOCOL,209.94.90
59.111.181.169,0.5,45062.0,NetEase Building No.16 Ke Yun Road,59.111.181
42.186.125.46,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.125
42.186.82.32,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.82
14.215.182.178,0.5,4134.0,Chinanet,14.215.182
202.118.76.180,0.5,4538.0,China Education and Research Network Center,202.118.76
31.13.87.34,0.5,32934.0,FACEBOOK,31.13.87
220.181.174.100,0.5,23724.0,"IDC, China Telecommunications Corporation",220.181.174
172.217.160.78,0.5,15169.0,GOOGLE,172.217.160
180.104.68.211,0.5,4134.0,Chinanet,180.104.68
152.3.100.104,0.5,13371.0,DUKE-INTERCHANGE,152.3.100
192.0.66.2,0.5,2635.0,AUTOMATTIC,192.0.66
